央视频道,#genre#
FRANCE 5,http://69.64.57.208/france5/playlist.m3u8
BBC ONE,http://81.137.213.119:4200/bysid/4164
BBC TWO,http://81.137.213.119:4200/bysid/4287
AXN,http://170.254.18.106/AXN/index.m3u8
AMC,http://170.254.18.106/AMC/index.m3u8
Comedy Central,http://170.254.18.106/COMEDY_CENTRAL/index.m3u8
Lifetime,http://170.254.18.106/LIFETIME/index.m3u8
HBO Mundi,http://170.254.18.106/HBO_MUNDI/index.m3u8
HBO Family,http://170.254.18.106/HBO_FAMILY/index.m3u8
HBO Plus,http://170.254.18.106/HBO_PLUS/index.m3u8
HBO 2,http://170.254.18.106/HBO2/index.m3u8
STAR,http://170.254.18.106/STAR/index.m3u8
FX,http://170.254.18.106/FX/index.m3u8
TNT,http://170.254.18.106/TNT/index.m3u8
HBO Signature,http://170.254.18.106/HBO_SIG/index.m3u8



日韩频道,#genre#
ABCテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx02&isp=10&bind=0&uin=159413&playseek=0
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0
BSテレ東,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=10&bind=0&uin=159413&playseek=0
BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
MBS毎日放送,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx01&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
NHK BSプレミアム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01&isp=10&bind=0&uin=159413&playseek=0
NHK Eテレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02&isp=10&bind=0&uin=159413&playseek=0
NHK 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd01&isp=10&bind=0&uin=159413&playseek=0
NHK大阪 総合,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx06&isp=10&bind=0&uin=159413&playseek=0
TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
TOKYO MX,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd08&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
WOWOW プライム,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
WOWOW ライブ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20&isp=10&bind=0&uin=159413&playseek=0
キッズステーション,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs07&isp=10&bind=0&uin=159413&playseek=0
ゴルフネットワーク,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs03&isp=10&bind=0&uin=159413&playseek=0
スカイA,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs01&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
スターチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
ディスカバリー,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=10&bind=0&uin=159413&playseek=0
テレビ大阪,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gx05&isp=10&bind=0&uin=159413&playseek=0
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
テレビ東京,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd07&isp=10&bind=0&uin=159413&playseek=0
ヒストリーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09&isp=10&bind=0&uin=159413&playseek=0
フジテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd05&isp=10&bind=0&uin=159413&playseek=0
ホームドラマチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs05&isp=10&bind=0&uin=159413&playseek=0
ミュージック?ジャパンTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06&isp=10&bind=0&uin=159413&playseek=0
旅チャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs12&isp=10&bind=0&uin=159413&playseek=0
日テレジータス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02&isp=10&bind=0&uin=159413&playseek=0
日本テレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd03&isp=10&bind=0&uin=159413&playseek=0
日本映画専門,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs23&isp=10&bind=0&uin=159413&playseek=0
時代劇専門,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs04&isp=10&bind=0&uin=159413&playseek=0
衛星劇場,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=10&bind=0&uin=159413&playseek=0
NHKWorld,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch02.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
KBC  (SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
TJB  (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
CTS기독교TV,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8

台湾外网,#genre#
探索頻道,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS,http://61.221.215.25:8800/hls/9/index.m3u8
中華一番,http://61.221.215.25:8800/hls/40/index.m3u8
緯來精采,http://61.221.215.25:8800/hls/48/index.m3u8
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大第1,http://61.221.215.25:8800/hls/55/index.m3u8
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
AMC電影,http://61.221.215.25:8800/hls/43/index.m3u8
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
公视新闻台,http://livetv.skycf.eu.org/live.m3u8?c=8
东森新闻台,http://livetv.skycf.eu.org/live.m3u8?c=9
镜新闻台,http://livetv.skycf.eu.org/live.m3u8?c=10
民视新闻台,http://livetv.skycf.eu.org/live.m3u8?c=11
三立新闻台,http://livetv.skycf.eu.org/live.m3u8?c=12
华视新闻台,http://livetv.skycf.eu.org/live.m3u8?c=13
东森经财台,http://livetv.skycf.eu.org/live.m3u8?c=14
Tvbs新闻台,http://livetv.skycf.eu.org/live.m3u8?c=5
台視新闻,http://livetv.skycf.eu.org/live.m3u8?c=4
TVBS新闻,http://livetv.skycf.eu.org/live.m3u8?c=5
东森新闻,http://livetv.skycf.eu.org/live.m3u8?c=9
镜新闻,http://livetv.skycf.eu.org/live.m3u8?c=10
民視新闻,http://livetv.skycf.eu.org/live.m3u8?c=11
三立新闻,http://livetv.skycf.eu.org/live.m3u8?c=12
华視新闻,http://livetv.skycf.eu.org/live.m3u8?c=13
东森财经新闻,http://livetv.skycf.eu.org/live.m3u8?c=14
中视,rtmp://f13h.mine.nu/sat/tv091
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761

咪咕直播,#genre#
咪咕直播-1,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225611/index.m3u8
咪咕直播-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225613/index.m3u8
咪咕直播-4,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225619/index.m3u8
咪咕直播-5,http://[2409:8087:1a01:df::4058]/PLTV/88888888/224/3221225620/index.m3u8
咪咕直播-6,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225639/index.m3u8
咪咕直播-7,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225641/index.m3u8
咪咕直播-8,http://[2409:8087:1a01:df::4011]/PLTV/88888888/224/3221225643/index.m3u8
咪咕直播-9,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225645/index.m3u8
咪咕直播-10,http://[2409:8087:1a01:df::4016]/PLTV/88888888/224/3221225647/index.m3u8
咪咕直播-11,http://[2409:8087:1a01:df::4022]/PLTV/88888888/224/3221225648/index.m3u8
咪咕直播-12,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225649/index.m3u8
咪咕直播-13,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225650/index.m3u8
咪咕直播-14,http://[2409:8087:1a01:df::4014]/PLTV/88888888/224/3221225652/index.m3u8
咪咕直播-15,http://[2409:8087:1a01:df::4013]/PLTV/88888888/224/3221225653/index.m3u8
咪咕直播-16,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225654/index.m3u8
咪咕直播-17,http://[2409:8087:1a01:df::4019]/PLTV/88888888/224/3221225658/index.m3u8
咪咕直播-18,http://[2409:8087:1a01:df::4012]/PLTV/88888888/224/3221225660/index.m3u8
咪咕直播-19,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225662/index.m3u8
咪咕直播-20,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221225733/index.m3u8
咪咕直播-21,http://[2409:8087:1a01:df::4048]/PLTV/88888888/224/3221225735/index.m3u8
咪咕直播-22,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
咪咕直播-23,http://[2409:8087:1a01:df::4074]/PLTV/88888888/224/3221225739/index.m3u8
咪咕直播-28,http://[2409:8087:1a01:df::4030]/PLTV/88888888/224/3221225754/index.m3u8
咪咕直播-29,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225756/index.m3u8
咪咕直播-30,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225758/index.m3u8
咪咕直播-31,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225760/index.m3u8
咪咕直播-37,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225895/index.m3u8
咪咕直播-38,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8
咪咕直播-39,http://[2409:8087:1a01:df::4061]/PLTV/88888888/224/3221225899/index.m3u8
咪咕直播-40,http://[2409:8087:1a01:df::4009]/PLTV/88888888/224/3221225901/index.m3u8
咪咕直播-41,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225903/index.m3u8
咪咕直播-42,http://[2409:8087:1a01:df::4079]/PLTV/88888888/224/3221225904/index.m3u8
咪咕直播-43,http://[2409:8087:1a01:df::4051]/PLTV/88888888/224/3221225905/index.m3u8
咪咕直播-44,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225906/index.m3u8
咪咕直播-45,http://[2409:8087:1a01:df::4055]/PLTV/88888888/224/3221225910/index.m3u8
咪咕直播-46,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221225912/index.m3u8
咪咕直播-47,http://[2409:8087:1a01:df::4027]/PLTV/88888888/224/3221225914/index.m3u8
咪咕直播-48,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221226027/index.m3u8
咪咕直播-49,http://[2409:8087:1a01:df::4068]/PLTV/88888888/224/3221226031/index.m3u8
咪咕直播-50,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221226046/index.m3u8
咪咕直播-51,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8
咪咕直播-52,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播-53,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播-54,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-55,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-56,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8


NewTV,#genre#
Love Nrture 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
NewTV超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV海剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
Toonth电影,http://api.toonamiaftermath.com:3000/movies/playlist.m3u8


SITV频道,#genre#
CCTV1HD,http://180.158.197.149:4022/udp/239.45.3.145:5140
CCTV2HD,http://180.158.197.149:4022/udp/239.45.0.1:5140
CCTV2HD,http://180.158.197.149:4022/udp/239.45.3.49:5140
CCTV3HD,http://180.158.197.149:4022/udp/239.45.1.68:5140
CCTV4HD,http://180.158.197.149:4022/udp/239.45.0.2:5140
CCTV5HD,http://180.158.197.149:4022/udp/239.45.1.69:5140
CCTV5+HD,http://180.158.197.149:4022/udp/239.45.0.34:5140
CCTV6HD,http://180.158.197.149:4022/udp/239.45.1.70:5140
CCTV7HD,http://180.158.197.149:4022/udp/239.45.3.56:5140
CCTV8HD,http://180.158.197.149:4022/udp/239.45.1.71:5140
CCTV9HD,http://180.158.197.149:4022/udp/239.45.3.4:5140
CCTV10HD,http://180.158.197.149:4022/udp/239.45.3.8:5140
CCTV11HD,http://180.158.197.149:4022/udp/239.45.0.18:5140
CCTV12HD,http://180.158.197.149:4022/udp/239.45.3.10:5140
CCTV13HD,http://180.158.197.149:4022/udp/239.45.0.19:5140
CCTV15HD,http://180.158.197.149:4022/udp/239.45.0.20:5140
CCTV16 4K,http://180.158.197.149:4022/udp/239.45.0.12:5140
浙江卫视HD,http://180.158.197.149:4022/udp/239.45.3.178:5140
江苏卫视HD,http://180.158.197.149:4022/udp/239.45.3.177:5140
甘肃卫视HD,http://180.158.197.149:4022/udp/239.45.0.15:5140
河南卫视HD,http://180.158.197.149:4022/udp/239.45.0.3:5140
安徽卫视HD,http://180.158.197.149:4022/udp/239.45.1.120:5140
东南卫视HD,http://180.158.197.149:4022/udp/239.45.1.121:5140
江西卫视HD,http://180.158.197.149:4022/udp/239.45.1.122:5140
天津卫视HD,http://180.158.197.149:4022/udp/239.45.1.124:5140
辽宁卫视HD,http://180.158.197.149:4022/udp/239.45.1.123:5140
四川卫视HD,http://180.158.197.149:4022/udp/239.45.1.83:5140
重庆卫视HD,http://180.158.197.149:4022/udp/239.45.1.84:5140
东方卫视HD,http://180.158.197.149:4022/udp/239.45.3.146:5140
贵州卫视HD,http://180.158.197.149:4022/udp/239.45.1.80:5140
海南卫视HD,http://180.158.197.149:4022/udp/239.45.1.81:5140
湖南卫视HD,http://180.158.197.149:4022/udp/239.45.3.228:5140
湖南卫视HD,http://180.158.197.149:4022/udp/239.45.3.233:5140
吉林卫视HD,http://180.158.197.149:4022/udp/239.45.0.6:5140
黑龙江卫视HD,http://180.158.197.149:4022/udp/239.45.3.232:5140
山东卫视HD,http://180.158.197.149:4022/udp/239.45.3.238:5140
湖北卫视HD,http://180.158.197.149:4022/udp/239.45.3.239:5140
云南卫视HD,http://180.158.197.149:4022/udp/239.45.0.4:5140
河北卫视HD,http://180.158.197.149:4022/udp/239.45.1.44:5140
广西卫视HD,http://180.158.197.149:4022/udp/239.45.0.5:5140
北京卫视HD,http://180.158.197.149:4022/udp/239.45.3.229:5140
广东卫视HD,http://180.158.197.149:4022/udp/239.45.3.230:5140
深圳卫视HD,http://180.158.197.149:4022/udp/239.45.3.231:5140
CCTV1,http://180.158.197.149:4022/udp/239.45.3.188:5140
CCTV2,http://180.158.197.149:4022/udp/239.45.3.189:5140
CCTV3,http://180.158.197.149:4022/udp/239.45.3.113:5140
CCTV3,http://180.158.197.149:4022/udp/239.45.3.27:5140
CCTV4,http://180.158.197.149:4022/udp/239.45.3.190:5140
CCTV5,http://180.158.197.149:4022/udp/239.45.3.114:5140
CCTV5,http://180.158.197.149:4022/udp/239.45.3.29:5140
CCTV6,http://180.158.197.149:4022/udp/239.45.3.115:5140
CCTV7,http://180.158.197.149:4022/udp/239.45.1.193:5140
CCTV8,http://180.158.197.149:4022/udp/239.45.1.113:5140
CCTV8,http://180.158.197.149:4022/udp/239.45.3.32:5140
CCTV10,http://180.158.197.149:4022/udp/239.45.1.195:5140
CCTV11,http://180.158.197.149:4022/udp/239.45.1.196:5140
CCTV11,http://180.158.197.149:4022/udp/239.45.3.50:5140
CCTV12,http://180.158.197.149:4022/udp/239.45.1.197:5140
CCTV13,http://180.158.197.149:4022/udp/239.45.1.198:5140
CCTV14,http://180.158.197.149:4022/udp/239.45.1.199:5140
CCTV14,http://180.158.197.149:4022/udp/239.45.3.23:5140
CCTV15,http://180.158.197.149:4022/udp/239.45.1.200:5140
CCTV15,http://180.158.197.149:4022/udp/239.45.3.39:5140
CCTV高网,http://180.158.197.149:4022/udp/239.45.3.120:5140
CCTV高网,http://180.158.197.149:4022/udp/239.45.1.243:5140
宁夏卫视,http://180.158.197.149:4022/udp/239.45.1.213:5140
北京卫视,http://180.158.197.149:4022/udp/239.45.1.214:5140
湖南卫视,http://180.158.197.149:4022/udp/239.45.1.215:5140
江苏卫视,http://180.158.197.149:4022/udp/239.45.1.216:5140
浙江卫视,http://180.158.197.149:4022/udp/239.45.1.217:5140
海南卫视,http://180.158.197.149:4022/udp/239.45.1.218:5140
广西卫视,http://180.158.197.149:4022/udp/239.45.1.219:5140
山东卫视,http://180.158.197.149:4022/udp/239.45.1.221:5140
四川卫视,http://180.158.197.149:4022/udp/239.45.1.220:5140
东南卫视,http://180.158.197.149:4022/udp/239.45.1.224:5140
安徽卫视,http://180.158.197.149:4022/udp/239.45.1.223:5140
江西卫视,http://180.158.197.149:4022/udp/239.45.1.227:5140
辽宁卫视,http://180.158.197.149:4022/udp/239.45.1.222:5140
山西卫视,http://180.158.197.149:4022/udp/239.45.1.229:5140
吉林卫视,http://180.158.197.149:4022/udp/239.45.1.228:5140
青海卫视,http://180.158.197.149:4022/udp/239.45.1.230:5140
陕西卫视,http://180.158.197.149:4022/udp/239.45.1.232:5140
西藏卫视,http://180.158.197.149:4022/udp/239.45.1.231:5140
云南卫视,http://180.158.197.149:4022/udp/239.45.1.233:5140
甘肃卫视,http://180.158.197.149:4022/udp/239.45.1.234:5140
天津卫视,http://180.158.197.149:4022/udp/239.45.1.226:5140
广东卫视,http://180.158.197.149:4022/udp/239.45.1.235:5140
黑龙江卫视,http://180.158.197.149:4022/udp/239.45.1.236:5140
河北卫视,http://180.158.197.149:4022/udp/239.45.1.237:5140
内蒙古卫视,http://180.158.197.149:4022/udp/239.45.1.238:5140
湖北卫视,http://180.158.197.149:4022/udp/239.45.1.239:5140
贵州卫视,http://180.158.197.149:4022/udp/239.45.1.241:5140
河南卫视,http://180.158.197.149:4022/udp/239.45.1.242:5140
新疆卫视,http://180.158.197.149:4022/udp/239.45.1.116:5140
兵团卫视,http://180.158.197.149:4022/udp/239.45.1.117:5140
海南卫视,http://180.158.197.149:4022/udp/239.45.3.47:5140
浙江卫视,http://180.158.197.149:4022/udp/239.45.3.41:5140
辽宁卫视,http://180.158.197.149:4022/udp/239.45.3.42:5140
安徽卫视,http://180.158.197.149:4022/udp/239.45.3.43:5140
河南卫视,http://180.158.197.149:4022/udp/239.45.3.45:5140
山东卫视,http://180.158.197.149:4022/udp/239.45.3.44:5140
广西卫视,http://180.158.197.149:4022/udp/239.45.3.46:5140
江苏卫视,http://180.158.197.149:4022/udp/239.45.3.40:5140
四川卫视,http://180.158.197.149:4022/udp/239.45.3.48:5140
三沙卫视,http://180.158.197.149:4022/udp/239.45.1.82:5140
深圳卫视,http://180.158.197.149:4022/udp/239.45.1.115:5140
深圳卫视,http://180.158.197.149:4022/udp/239.45.3.141:5140
新疆卫视,http://180.158.197.149:4022/udp/239.45.3.142:5140
天津卫视,http://180.158.197.149:4022/udp/239.45.3.168:5140
江西卫视,http://180.158.197.149:4022/udp/239.45.3.169:5140
吉林卫视,http://180.158.197.149:4022/udp/239.45.3.170:5140
青海卫视,http://180.158.197.149:4022/udp/239.45.3.172:5140
西藏卫视,http://180.158.197.149:4022/udp/239.45.3.173:5140
陕西卫视,http://180.158.197.149:4022/udp/239.45.3.174:5140
甘肃卫视,http://180.158.197.149:4022/udp/239.45.3.175:5140
宁夏卫视,http://180.158.197.149:4022/udp/239.45.3.176:5140
黑龙江卫视,http://180.158.197.149:4022/udp/239.45.3.220:5140
内蒙古卫视,http://180.158.197.149:4022/udp/239.45.3.221:5140
湖北卫视,http://180.158.197.149:4022/udp/239.45.3.222:5140
贵州卫视,http://180.158.197.149:4022/udp/239.45.3.224:5140
河北卫视,http://180.158.197.149:4022/udp/239.45.3.226:5140
河南卫视,http://180.158.197.149:4022/udp/239.45.3.225:5140
东南卫视,http://180.158.197.149:4022/udp/239.45.3.227:5140
兵团卫视,http://180.158.197.149:4022/udp/239.45.3.143:5140
北京卫视,http://180.158.197.149:4022/udp/239.45.3.109:5140
云南卫视,http://180.158.197.149:4022/udp/239.45.3.180:5140
东方卫视,http://180.158.197.149:4022/udp/239.45.3.21:5140
广东卫视,http://180.158.197.149:4022/udp/239.45.3.65:5140
重庆卫视,http://180.158.197.149:4022/udp/239.45.1.240:5140
